,publishing_day,publishing_hour,days_to_trending,title_length,category_name
29382,Sat,5,4,35,Music
29383,Mon,0,2,61,Sports
29384,Sun,16,3,42,Entertainment
29385,Sun,17,3,25,Comedy
29386,Sat,19,4,44,People & Blogs
29387,Fri,12,5,30,Film & Animation
29388,Fri,23,5,53,Entertainment
29389,Sat,1,4,48,News & Politics
29390,Sat,21,4,42,Comedy
29391,Sat,18,4,22,Howto & Style
29392,Fri,16,5,89,Entertainment
29393,Fri,15,5,58,Entertainment
29394,Fri,5,5,66,Music
29395,Fri,14,5,37,Music
29396,Fri,14,5,28,Howto & Style
29397,Thu,16,6,46,Music
29398,Fri,20,5,36,People & Blogs
29399,Fri,16,5,97,Entertainment
29400,Fri,12,5,59,People & Blogs
29401,Thu,13,6,36,News & Politics
29402,Fri,12,5,13,Pets & Animals
29403,Fri,8,5,58,People & Blogs
29404,Fri,9,5,36,Entertainment
29405,Thu,12,6,30,Music
29406,Fri,7,5,45,People & Blogs
29407,Fri,16,5,43,Science & Technology
29408,Sat,1,4,34,Sports
29409,Fri,21,5,37,People & Blogs
29410,Thu,16,6,33,Entertainment
29411,Fri,19,5,35,Music
29412,Fri,14,5,31,Education
29413,Fri,4,5,65,Music
29414,Thu,15,6,41,Music
29415,Thu,20,6,62,Science & Technology
29416,Thu,15,6,37,Education
29417,Thu,10,6,72,Comedy
29418,Thu,15,6,62,Entertainment
29419,Thu,21,6,56,Shows
29420,Thu,19,6,26,People & Blogs
29421,Thu,7,6,44,Sports
29422,Thu,13,6,42,News & Politics
29423,Thu,12,6,27,Science & Technology
29424,Wed,21,7,34,Pets & Animals
29425,Thu,21,6,34,Comedy
29426,Fri,4,5,28,Comedy
29427,Thu,12,6,34,Education
29428,Wed,21,7,100,Sports
29429,Thu,16,6,30,People & Blogs
29430,Fri,0,5,46,News & Politics
29431,Wed,19,7,70,Entertainment
29432,Wed,13,7,88,Music
29433,Thu,15,6,59,Howto & Style
29434,Wed,18,7,23,Entertainment
29435,Tue,15,8,88,Entertainment
29436,Wed,10,7,52,Music
29437,Wed,16,7,59,Entertainment
29438,Wed,22,7,20,Howto & Style
29439,Thu,0,6,26,People & Blogs
29440,Tue,13,8,58,Music
29441,Thu,0,6,74,News & Politics
29442,Tue,15,8,53,Film & Animation
29443,Wed,18,7,55,Howto & Style
29444,Wed,13,7,71,Entertainment
29445,Tue,17,8,38,Film & Animation
29446,Wed,12,7,43,Entertainment
29447,Wed,15,7,19,Science & Technology
29448,Tue,17,8,45,Gaming
29449,Mon,21,9,35,Sports
29450,Mon,20,9,9,Film & Animation
29451,Wed,5,7,56,Sports
29452,Tue,1,8,26,Entertainment
29453,Tue,19,8,58,Entertainment
29454,Mon,8,9,23,Music
29455,Mon,16,9,31,Comedy
29456,Mon,13,9,48,Education
29457,Mon,17,9,47,Comedy
29458,Mon,14,9,85,Entertainment
29459,Tue,18,8,57,Travel & Events
29460,Mon,14,9,22,Science & Technology
29461,Sun,18,10,52,Film & Animation
29462,Mon,17,9,41,Howto & Style
29463,Sun,22,10,32,Howto & Style
29464,Mon,14,9,96,Howto & Style
29465,Mon,0,9,70,Howto & Style
29466,Sat,2,11,21,Music
29467,Sun,17,10,57,Howto & Style
29468,Sun,12,10,53,Education
29469,Sun,9,10,59,People & Blogs
29470,Sun,13,10,39,Entertainment
29471,Sun,23,10,33,People & Blogs
29472,Tue,12,8,57,Entertainment
29473,Sat,16,11,45,Entertainment
29474,Mon,16,9,32,Music
29475,Sun,14,10,41,Autos & Vehicles
29476,Sat,20,11,65,Science & Technology
29477,Sat,21,11,62,Pets & Animals
29478,Sun,3,10,73,Sports
29479,Sat,14,11,48,Science & Technology
29480,Fri,18,12,59,Entertainment
29481,Fri,19,12,30,Comedy
29482,Fri,13,12,41,Music
29483,Sat,17,11,49,Howto & Style
29484,Sat,17,11,66,Education
29485,Fri,14,12,51,Music
29486,Fri,4,12,80,Comedy
29487,Fri,4,12,48,Music
29488,Fri,21,12,73,Entertainment
29489,Fri,13,12,64,Film & Animation
29490,Fri,17,12,51,Howto & Style
29491,Fri,11,12,29,Pets & Animals
29492,Fri,19,12,38,News & Politics
29493,Thu,18,13,84,Film & Animation
29494,Fri,15,12,35,People & Blogs
29495,Thu,22,13,96,Howto & Style
29496,Thu,15,13,60,Howto & Style
29497,Thu,16,13,34,Science & Technology
29498,Thu,16,13,44,Music
29499,Thu,11,13,27,Comedy
29500,Thu,16,13,39,Film & Animation
29501,Wed,23,14,39,News & Politics
29502,Thu,7,13,66,Entertainment
29503,Thu,15,13,56,Music
29504,Wed,16,14,50,Comedy
29505,Wed,21,14,25,Film & Animation
29506,Wed,23,14,42,Comedy
29507,Wed,18,14,40,People & Blogs
29508,Wed,10,14,36,People & Blogs
29509,Wed,18,14,35,Comedy
29510,Wed,21,14,32,Comedy
29511,Wed,22,14,52,Howto & Style
29512,Wed,5,14,79,News & Politics
29513,Thu,1,13,36,Howto & Style
29514,Wed,1,14,36,Film & Animation
29515,Wed,6,14,49,People & Blogs
29516,Wed,9,14,23,Music
29517,Thu,0,13,25,People & Blogs
29518,Wed,0,14,73,Howto & Style
29519,Tue,16,15,41,Music
29520,Mon,22,16,15,Comedy
29521,Tue,13,15,59,Film & Animation
29522,Tue,16,15,37,Entertainment
29523,Mon,14,16,37,Music
29524,Mon,19,16,43,Music
29525,Mon,17,16,69,Comedy
29526,Sun,20,17,25,Howto & Style
29527,Mon,3,16,72,Entertainment
29528,Sun,22,17,55,Entertainment
29529,Sat,23,18,64,News & Politics
29530,Sun,22,17,43,Howto & Style
29531,Sun,16,17,51,Music
29532,Sat,18,18,63,People & Blogs
29533,Sun,14,17,55,Entertainment
29534,Fri,18,19,25,Film & Animation
29535,Sat,20,18,59,Sports
29536,Fri,3,19,46,Music
29537,Sat,13,18,71,Entertainment
29538,Sat,17,18,37,Howto & Style
29539,Sat,16,18,59,Education
29540,Sat,7,18,67,Music
29541,Mon,18,23,36,Music
29542,Fri,15,19,31,Entertainment
29543,Fri,19,19,36,Entertainment
29544,Fri,0,19,40,Entertainment
29545,Fri,4,19,70,Music
29546,Fri,14,19,26,Music
29547,Fri,18,19,44,Howto & Style
29548,Thu,12,20,96,Entertainment
29549,Thu,18,20,30,Entertainment
29550,Wed,15,1,51,Entertainment
29551,Wed,22,1,20,Film & Animation
29552,Wed,21,1,39,People & Blogs
29553,Wed,18,1,34,Gaming
29554,Wed,2,1,64,Comedy
29555,Tue,19,2,82,Gaming
29556,Tue,22,2,57,Gaming
29557,Wed,1,1,91,Sports
29558,Tue,20,2,37,Entertainment
29559,Wed,16,1,23,Comedy
29560,Wed,0,1,28,Comedy
29561,Wed,5,1,74,Entertainment
29562,Tue,21,2,59,Entertainment
29563,Tue,15,2,50,People & Blogs
29564,Wed,13,1,63,Entertainment
29565,Wed,4,1,68,Comedy
29566,Tue,17,2,29,Film & Animation
29567,Mon,20,3,13,Sports
29568,Tue,21,2,66,Entertainment
29569,Mon,19,3,32,Film & Animation
29570,Tue,21,2,28,Science & Technology
29571,Tue,14,2,91,Sports
29572,Mon,11,3,33,Howto & Style
29573,Tue,3,2,67,Sports
29574,Mon,15,3,49,People & Blogs
29575,Mon,12,3,51,Entertainment
29576,Mon,10,3,21,Entertainment
29577,Mon,16,3,77,Entertainment
29578,Sun,15,4,49,Entertainment
29579,Mon,15,3,46,Education
29580,Tue,14,2,57,Music
29581,Mon,16,3,34,Music
29582,Sun,15,4,74,People & Blogs
29583,Mon,1,3,91,Entertainment
29584,Mon,0,3,44,Howto & Style
29585,Mon,14,3,45,Entertainment
29586,Mon,17,3,27,Howto & Style
29587,Sun,17,4,49,Travel & Events
29588,Mon,4,3,44,Music
29589,Mon,17,3,10,Science & Technology
29590,Sun,6,4,19,Entertainment
29591,Sun,19,4,59,Entertainment
29592,Sun,20,4,43,Science & Technology
29593,Sun,19,4,54,Howto & Style
29594,Sat,23,5,64,Science & Technology
29595,Sat,19,5,97,Entertainment
29596,Sun,21,4,47,Howto & Style
29597,Sat,5,5,35,Music
29598,Mon,0,3,61,Sports
29599,Sun,17,4,25,Comedy
29600,Sun,16,4,42,Entertainment
29601,Sat,19,5,44,People & Blogs
29602,Fri,23,6,53,Entertainment
29603,Fri,12,6,30,Film & Animation
29604,Sat,18,5,22,Howto & Style
29605,Sat,1,5,48,News & Politics
29606,Sat,21,5,42,Comedy
29607,Fri,16,6,89,Entertainment
29608,Fri,15,6,58,Entertainment
29609,Fri,5,6,66,Music
29610,Fri,14,6,37,Music
29611,Thu,16,7,46,Music
29612,Fri,14,6,28,Howto & Style
29613,Fri,20,6,36,People & Blogs
29614,Fri,16,6,97,Entertainment
29615,Fri,12,6,59,People & Blogs
29616,Thu,13,7,36,News & Politics
29617,Fri,12,6,13,Pets & Animals
29618,Fri,8,6,58,People & Blogs
29619,Thu,12,7,30,Music
29620,Fri,7,6,45,People & Blogs
29621,Sat,1,5,34,Sports
29622,Thu,16,7,33,Entertainment
29623,Fri,16,6,43,Science & Technology
29624,Fri,19,6,35,Music
29625,Fri,14,6,31,Education
29626,Fri,4,6,65,Music
29627,Thu,15,7,41,Music
29628,Thu,10,7,72,Comedy
29629,Thu,20,7,62,Science & Technology
29630,Thu,15,7,62,Entertainment
29631,Thu,15,7,37,Education
29632,Thu,21,7,56,Shows
29633,Thu,19,7,26,People & Blogs
29634,Thu,7,7,44,Sports
29635,Thu,13,7,42,News & Politics
29636,Thu,12,7,27,Science & Technology
29637,Wed,21,8,34,Pets & Animals
29638,Thu,21,7,34,Comedy
29639,Thu,12,7,34,Education
29640,Fri,0,6,64,Howto & Style
29641,Fri,0,6,46,News & Politics
29642,Wed,21,8,100,Sports
29643,Thu,16,7,30,People & Blogs
29644,Wed,19,8,70,Entertainment
29645,Wed,13,8,88,Music
29646,Thu,15,7,59,Howto & Style
29647,Wed,18,8,23,Entertainment
29648,Wed,10,8,52,Music
29649,Tue,15,9,88,Entertainment
29650,Thu,0,7,26,People & Blogs
29651,Wed,22,8,20,Howto & Style
29652,Tue,13,9,58,Music
29653,Thu,0,7,74,News & Politics
29654,Wed,18,8,55,Howto & Style
29655,Tue,15,9,53,Film & Animation
29656,Wed,13,8,71,Entertainment
29657,Wed,12,8,43,Entertainment
29658,Wed,15,8,19,Science & Technology
29659,Tue,17,9,45,Gaming
29660,Mon,21,10,35,Sports
29661,Mon,20,10,9,Film & Animation
29662,Wed,5,8,56,Sports
29663,Tue,1,9,26,Entertainment
29664,Tue,19,9,58,Entertainment
29665,Mon,8,10,23,Music
29666,Mon,16,10,31,Comedy
29667,Mon,13,10,48,Education
29668,Mon,17,10,47,Comedy
29669,Mon,14,10,85,Entertainment
29670,Tue,18,9,57,Travel & Events
29671,Mon,14,10,22,Science & Technology
29672,Sun,18,11,52,Film & Animation
29673,Mon,17,10,41,Howto & Style
29674,Sun,22,11,32,Howto & Style
29675,Mon,14,10,96,Howto & Style
29676,Mon,14,10,83,Film & Animation
29677,Mon,0,10,70,Howto & Style
29678,Sat,2,12,21,Music
29679,Sun,17,11,57,Howto & Style
29680,Sun,12,11,53,Education
29681,Sun,9,11,59,People & Blogs
29682,Sun,13,11,39,Entertainment
29683,Sun,23,11,33,People & Blogs
29684,Tue,12,9,57,Entertainment
29685,Sat,16,12,45,Entertainment
29686,Sun,14,11,41,Autos & Vehicles
29687,Sat,21,12,62,Pets & Animals
29688,Sat,20,12,65,Science & Technology
29689,Sun,3,11,73,Sports
29690,Sat,14,12,48,Science & Technology
29691,Fri,18,13,59,Entertainment
29692,Fri,13,13,41,Music
29693,Fri,19,13,30,Comedy
29694,Sat,17,12,49,Howto & Style
29695,Sat,17,12,66,Education
29696,Fri,14,13,51,Music
29697,Fri,4,13,80,Comedy
29698,Fri,4,13,48,Music
29699,Fri,21,13,73,Entertainment
29700,Fri,13,13,64,Film & Animation
29701,Fri,17,13,51,Howto & Style
29702,Fri,11,13,29,Pets & Animals
29703,Fri,19,13,38,News & Politics
29704,Thu,18,14,84,Film & Animation
29705,Fri,15,13,35,People & Blogs
29706,Thu,22,14,96,Howto & Style
29707,Thu,15,14,60,Howto & Style
29708,Thu,16,14,34,Science & Technology
29709,Thu,16,14,44,Music
29710,Thu,11,14,27,Comedy
29711,Thu,16,14,39,Film & Animation
29712,Wed,23,15,39,News & Politics
29713,Thu,15,14,56,Music
29714,Wed,16,15,50,Comedy
29715,Wed,23,15,42,Comedy
29716,Wed,10,15,36,People & Blogs
29717,Wed,18,15,35,Comedy
29718,Wed,22,15,52,Howto & Style
29719,Thu,1,14,36,Howto & Style
29720,Wed,1,15,36,Film & Animation
29721,Wed,6,15,49,People & Blogs
29722,Wed,9,15,23,Music
29723,Thu,0,14,25,People & Blogs
29724,Wed,0,15,73,Howto & Style
29725,Tue,16,16,41,Music
29726,Mon,22,17,15,Comedy
29727,Tue,13,16,59,Film & Animation
29728,Tue,16,16,37,Entertainment
29729,Mon,14,17,37,Music
29730,Mon,19,17,43,Music
29731,Mon,17,17,69,Comedy
29732,Sun,20,18,25,Howto & Style
29733,Mon,3,17,72,Entertainment
29734,Sun,22,18,55,Entertainment
29735,Sat,23,19,64,News & Politics
29736,Sun,22,18,43,Howto & Style
29737,Sun,16,18,51,Music
29738,Sat,18,19,63,People & Blogs
29739,Sun,14,18,55,Entertainment
29740,Fri,18,20,25,Film & Animation
29741,Fri,3,20,46,Music
29742,Sat,20,19,59,Sports
29743,Sat,13,19,71,Entertainment
29744,Sat,17,19,37,Howto & Style
29745,Sat,16,19,59,Education
29746,Sat,7,19,67,Music
29747,Mon,18,24,36,Music
29748,Fri,15,20,31,Entertainment
29749,Fri,0,20,40,Entertainment
29750,Thu,15,1,46,Music
29751,Thu,18,1,35,Comedy
29752,Wed,15,2,51,Entertainment
29753,Wed,22,2,20,Film & Animation
29754,Thu,18,1,42,Music
29755,Wed,22,2,41,Howto & Style
29756,Wed,22,2,90,Science & Technology
29757,Thu,4,1,54,Comedy
29758,Thu,15,1,54,Entertainment
29759,Wed,21,2,39,People & Blogs
29760,Wed,18,2,34,Gaming
29761,Tue,22,3,57,Gaming
29762,Wed,10,2,54,Entertainment
29763,Tue,19,3,82,Gaming
29764,Wed,16,2,23,Comedy
29765,Tue,20,3,37,Entertainment
29766,Tue,20,3,75,Entertainment
29767,Wed,2,2,64,Comedy
29768,Wed,1,2,91,Sports
29769,Wed,14,2,57,Entertainment
29770,Wed,5,2,74,Entertainment
29771,Wed,0,2,28,Comedy
29772,Tue,21,3,59,Entertainment
29773,Wed,13,2,63,Entertainment
29774,Tue,15,3,50,People & Blogs
29775,Tue,17,3,29,Film & Animation
29776,Mon,20,4,13,Sports
29777,Wed,11,2,47,Sports
29778,Wed,17,2,70,Entertainment
29779,Tue,21,3,66,Entertainment
29780,Tue,21,3,28,Science & Technology
29781,Mon,19,4,32,Film & Animation
29782,Tue,14,3,91,Sports
29783,Mon,11,4,33,Howto & Style
29784,Tue,3,3,67,Sports
29785,Mon,15,4,49,People & Blogs
29786,Mon,16,4,77,Entertainment
29787,Tue,0,3,96,Entertainment
29788,Sun,15,5,49,Entertainment
29789,Mon,15,4,46,Education
29790,Mon,12,4,51,Entertainment
29791,Mon,16,4,34,Music
29792,Sun,15,5,74,People & Blogs
29793,Tue,14,3,57,Music
29794,Mon,1,4,91,Entertainment
29795,Mon,0,4,44,Howto & Style
29796,Mon,14,4,45,Entertainment
29797,Mon,17,4,27,Howto & Style
29798,Mon,4,4,44,Music
29799,Sun,17,5,49,Travel & Events
29800,Mon,17,4,10,Science & Technology
29801,Sun,19,5,59,Entertainment
29802,Sun,20,5,43,Science & Technology
29803,Sun,6,5,19,Entertainment
29804,Sun,19,5,54,Howto & Style
29805,Sat,19,6,97,Entertainment
29806,Sun,21,5,47,Howto & Style
29807,Mon,0,4,61,Sports
29808,Sat,5,6,35,Music
29809,Sun,17,5,25,Comedy
29810,Sun,16,5,42,Entertainment
29811,Sat,19,6,44,People & Blogs
29812,Fri,23,7,53,Entertainment
29813,Fri,12,7,30,Film & Animation
29814,Sat,18,6,22,Howto & Style
29815,Sat,21,6,42,Comedy
29816,Sat,1,6,48,News & Politics
29817,Fri,16,7,89,Entertainment
29818,Fri,15,7,58,Entertainment
29819,Fri,14,7,37,Music
29820,Thu,16,8,46,Music
29821,Fri,14,7,28,Howto & Style
29822,Fri,16,7,97,Entertainment
29823,Fri,12,7,59,People & Blogs
29824,Fri,12,7,13,Pets & Animals
29825,Thu,13,8,36,News & Politics
29826,Fri,8,7,58,People & Blogs
29827,Thu,12,8,30,Music
29828,Fri,7,7,45,People & Blogs
29829,Thu,16,8,33,Entertainment
29830,Sat,1,6,34,Sports
29831,Fri,16,7,43,Science & Technology
29832,Fri,4,7,65,Music
29833,Thu,15,8,41,Music
29834,Fri,19,7,35,Music
29835,Fri,14,7,31,Education
29836,Thu,10,8,72,Comedy
29837,Thu,20,8,62,Science & Technology
29838,Thu,15,8,62,Entertainment
29839,Thu,15,8,37,Education
29840,Thu,21,8,56,Shows
29841,Thu,19,8,26,People & Blogs
29842,Thu,7,8,44,Sports
29843,Thu,13,8,42,News & Politics
29844,Wed,21,9,34,Pets & Animals
29845,Thu,12,8,27,Science & Technology
29846,Thu,21,8,34,Comedy
29847,Thu,12,8,34,Education
29848,Fri,0,7,64,Howto & Style
29849,Wed,21,9,100,Sports
29850,Fri,0,7,46,News & Politics
29851,Thu,16,8,30,People & Blogs
29852,Wed,19,9,70,Entertainment
29853,Wed,13,9,93,Music
29854,Thu,15,8,59,Howto & Style
29855,Wed,18,9,23,Entertainment
29856,Wed,10,9,52,Music
29857,Tue,15,10,88,Entertainment
29858,Tue,13,10,58,Music
29859,Thu,0,8,26,People & Blogs
29860,Wed,22,9,20,Howto & Style
29861,Thu,0,8,74,News & Politics
29862,Wed,18,9,55,Howto & Style
29863,Tue,15,10,53,Film & Animation
29864,Wed,13,9,71,Entertainment
29865,Wed,12,9,43,Entertainment
29866,Wed,15,9,19,Science & Technology
29867,Tue,17,10,45,Gaming
29868,Mon,21,11,35,Sports
29869,Mon,20,11,9,Film & Animation
29870,Wed,5,9,56,Sports
29871,Tue,1,10,26,Entertainment
29872,Tue,19,10,58,Entertainment
29873,Mon,8,11,23,Music
29874,Mon,16,11,31,Comedy
29875,Mon,13,11,48,Education
29876,Mon,17,11,47,Comedy
29877,Mon,14,11,85,Entertainment
29878,Tue,18,10,57,Travel & Events
29879,Mon,14,11,22,Science & Technology
29880,Sun,18,12,52,Film & Animation
29881,Mon,17,11,41,Howto & Style
29882,Sun,22,12,32,Howto & Style
29883,Mon,14,11,96,Howto & Style
29884,Mon,14,11,83,Film & Animation
29885,Mon,0,11,70,Howto & Style
29886,Sat,2,13,21,Music
29887,Sun,17,12,57,Howto & Style
29888,Sun,12,12,53,Education
29889,Sun,9,12,59,People & Blogs
29890,Sun,13,12,39,Entertainment
29891,Sun,23,12,33,People & Blogs
29892,Tue,12,10,57,Entertainment
29893,Sat,16,13,45,Entertainment
29894,Sun,14,12,41,Autos & Vehicles
29895,Sat,21,13,62,Pets & Animals
29896,Sat,20,13,65,Science & Technology
29897,Sat,14,13,48,Science & Technology
29898,Fri,18,14,59,Entertainment
29899,Fri,13,14,41,Music
29900,Fri,19,14,30,Comedy
29901,Sat,17,13,49,Howto & Style
29902,Sat,17,13,66,Education
29903,Fri,14,14,51,Music
29904,Fri,4,14,48,Music
29905,Fri,4,14,80,Comedy
29906,Fri,4,14,69,Music
29907,Fri,21,14,73,Entertainment
29908,Fri,13,14,64,Film & Animation
29909,Fri,17,14,51,Howto & Style
29910,Fri,11,14,29,Pets & Animals
29911,Fri,17,14,74,Film & Animation
29912,Fri,19,14,38,News & Politics
29913,Thu,18,15,84,Film & Animation
29914,Fri,15,14,35,People & Blogs
29915,Thu,22,15,96,Howto & Style
29916,Thu,15,15,60,Howto & Style
29917,Thu,16,15,34,Science & Technology
29918,Thu,16,15,44,Music
29919,Thu,11,15,27,Comedy
29920,Thu,16,15,39,Film & Animation
29921,Wed,23,16,39,News & Politics
29922,Thu,15,15,56,Music
29923,Wed,16,16,50,Comedy
29924,Wed,23,16,42,Comedy
29925,Wed,10,16,36,People & Blogs
29926,Wed,18,16,35,Comedy
29927,Thu,1,15,36,Howto & Style
29928,Wed,1,16,36,Film & Animation
29929,Wed,9,16,23,Music
29930,Wed,6,16,49,People & Blogs
29931,Wed,0,16,73,Howto & Style
29932,Tue,16,17,41,Music
29933,Mon,22,18,15,Comedy
29934,Tue,13,17,59,Film & Animation
29935,Tue,16,17,37,Entertainment
29936,Mon,14,18,37,Music
29937,Mon,21,18,41,People & Blogs
29938,Mon,19,18,43,Music
29939,Mon,17,18,69,Comedy
29940,Sun,20,19,25,Howto & Style
29941,Mon,3,18,72,Entertainment
29942,Sun,22,19,55,Entertainment
29943,Sat,23,20,64,News & Politics
29944,Sun,22,19,43,Howto & Style
29945,Sun,16,19,51,Music
29946,Sat,18,20,63,People & Blogs
29947,Sun,14,19,55,Entertainment
29948,Fri,18,21,25,Film & Animation
29949,Fri,3,21,46,Music
29950,Fri,10,1,52,Music
29951,Fri,4,1,36,Music
29952,Fri,18,1,33,Entertainment
29953,Fri,15,1,14,People & Blogs
29954,Thu,15,2,46,Music
29955,Fri,7,1,60,People & Blogs
29956,Fri,14,1,55,Music
29957,Fri,4,1,92,Sports
29958,Fri,11,1,25,Pets & Animals
29959,Thu,15,2,64,Howto & Style
29960,Fri,4,1,48,Music
29961,Thu,12,2,29,Film & Animation
29962,Thu,21,2,50,Entertainment
29963,Thu,13,2,41,Entertainment
29964,Thu,16,2,35,News & Politics
29965,Thu,18,2,35,Comedy
29966,Fri,9,1,40,Comedy
29967,Thu,17,2,26,Howto & Style
29968,Thu,20,2,36,Music
29969,Thu,13,2,75,Music
29970,Fri,8,1,42,People & Blogs
29971,Thu,23,2,40,People & Blogs
29972,Thu,18,2,42,Music
29973,Thu,7,2,65,Entertainment
29974,Thu,23,2,15,Entertainment
29975,Wed,15,3,51,Entertainment
29976,Wed,22,3,20,Film & Animation
29977,Wed,22,3,41,Howto & Style
29978,Thu,15,2,54,Entertainment
29979,Wed,22,3,90,Science & Technology
29980,Thu,13,2,44,Entertainment
29981,Wed,21,3,39,People & Blogs
29982,Fri,17,1,12,Science & Technology
29983,Wed,18,3,34,Gaming
29984,Tue,22,4,57,Gaming
29985,Wed,10,3,54,Entertainment
29986,Wed,16,3,23,Comedy
29987,Tue,19,4,82,Gaming
29988,Tue,20,4,75,Entertainment
29989,Tue,20,4,37,Entertainment
29990,Wed,14,3,57,Entertainment
29991,Wed,2,3,64,Comedy
29992,Wed,1,3,91,Sports
29993,Wed,0,3,28,Comedy
29994,Tue,15,4,50,People & Blogs
29995,Tue,21,4,59,Entertainment
29996,Tue,21,4,34,Entertainment
29997,Wed,17,3,70,Entertainment
29998,Tue,17,4,29,Film & Animation
29999,Wed,13,3,14,Music
30000,Mon,20,5,13,Sports
30001,Wed,11,3,47,Sports
30002,Tue,21,4,66,Entertainment
30003,Tue,21,4,28,Science & Technology
30004,Mon,19,5,32,Film & Animation
30005,Tue,14,4,91,Sports
30006,Mon,11,5,33,Howto & Style
30007,Tue,3,4,67,Sports
30008,Mon,15,5,49,People & Blogs
30009,Mon,16,5,77,Entertainment
30010,Tue,0,4,96,Entertainment
30011,Mon,16,5,34,Music
30012,Mon,12,5,51,Entertainment
30013,Mon,15,5,46,Education
30014,Tue,14,4,57,Music
30015,Sun,15,6,49,Entertainment
30016,Mon,14,5,45,Entertainment
30017,Mon,1,5,91,Entertainment
30018,Sun,15,6,74,People & Blogs
30019,Mon,0,5,44,Howto & Style
30020,Mon,4,5,44,Music
30021,Mon,17,5,10,Science & Technology
30022,Sun,17,6,49,Travel & Events
30023,Sun,20,6,43,Science & Technology
30024,Sun,19,6,59,Entertainment
30025,Sun,6,6,19,Entertainment
30026,Sun,19,6,54,Howto & Style
30027,Mon,14,5,35,Science & Technology
30028,Sat,19,7,97,Entertainment
30029,Sun,21,6,47,Howto & Style
30030,Sat,5,7,35,Music
30031,Mon,0,5,61,Sports
30032,Sun,17,6,25,Comedy
30033,Sun,16,6,42,Entertainment
30034,Sat,19,7,44,People & Blogs
30035,Fri,12,8,30,Film & Animation
30036,Sat,18,7,22,Howto & Style
30037,Sat,1,7,48,News & Politics
30038,Sat,21,7,42,Comedy
30039,Fri,16,8,89,Entertainment
30040,Fri,15,8,58,Entertainment
30041,Thu,16,9,46,Music
30042,Fri,14,8,28,Howto & Style
30043,Fri,16,8,97,Entertainment
30044,Fri,12,8,13,Pets & Animals
30045,Fri,12,8,59,People & Blogs
30046,Thu,13,9,36,News & Politics
30047,Thu,12,9,30,Music
30048,Thu,16,9,33,Entertainment
30049,Sat,1,7,34,Sports
30050,Fri,4,8,43,Music
30051,Thu,15,9,41,Music
30052,Fri,19,8,35,Music
30053,Fri,14,8,31,Education
30054,Thu,10,9,72,Comedy
30055,Thu,20,9,62,Science & Technology
30056,Thu,15,9,62,Entertainment
30057,Thu,15,9,37,Education
30058,Thu,21,9,56,Shows
30059,Thu,19,9,26,People & Blogs
30060,Thu,7,9,44,Sports
30061,Thu,13,9,42,News & Politics
30062,Wed,21,10,34,Pets & Animals
